tf-idf,length,position,present_early,present_end,keyword
5.991464547,6,0.511491443,0,0,0
0,3,0.034474328,0,0,0
1.609437912,9,0.51198044,0,0,0
0,7,0.154767726,0,0,0
0,3,0.007334963,0,0,0
0,3,0.171882641,0,0,0
2.995732274,8,0.512958435,0,0,0
17.97439364,4,0.493398533,0,0,0
2.302585093,4,0.513447433,0,0,0
2.995732274,11,0.513691932,0,0,0
0,3,0.51393643,0,0,0
2.302585093,10,0.514180929,0,0,0
3.295836866,2,0.499022005,0,0,0
14.97866137,11,0.19804401,0,0,0
11.98292909,9,0.198288509,0,0,0
23.2928731,7,0.494132029,0,0,0
0,2,0.515403423,0,0,0
2.772588722,8,0.451589242,0,0,0
4.605170186,10,0.515892421,0,0,0
2.197224577,8,0.505134474,0,0,0
0,3,0.204889976,0,0,0
2.995732274,8,0.516625917,0,0,0
3.583518938,9,0.505378973,0,0,0
5.991464547,7,0.517114914,0,0,0
0,2,0.002933985,0,0,1
9.210340372,11,0.317603912,0,0,0
2.995732274,6,0.517848411,0,0,0
0,2,0.011491443,0,0,0
14.55609079,8,0.202933985,0,0,0
3.583518938,11,0.518581907,0,0,0
2.995732274,8,0.518826406,0,0,0
1.609437912,3,0.519070905,0,0,0
1.098612289,8,0.519315403,0,0,0
2.302585093,7,0.519559902,0,0,0
23.2928731,7,0.494132029,0,0,0
0,2,0.5200489,0,0,0
8.987196821,7,0.520293399,0,0,0
0,3,0.007334963,0,0,0
5.375278408,9,0.520782396,0,0,0
11.98292909,9,0.450366748,0,0,0
8.987196821,7,0.520293399,0,0,0
0,3,0.007334963,0,0,0
5.375278408,9,0.520782396,0,0,0
11.98292909,9,0.52200489,0,0,0
8.987196821,7,0.506112469,0,0,0
5.375278408,12,0.522493888,0,0,0
2.302585093,6,0.522738386,0,0,0
2.995732274,10,0.522982885,0,0,0
2.995732274,4,0.523227384,0,0,0
2.995732274,5,0.523471883,0,0,0
9.656627475,6,0.284352078,0,0,0
2.995732274,7,0.52396088,0,0,0
23.2928731,7,0.494132029,0,0,0
0.693147181,2,0.524449878,0,0,0
3.583518938,9,0.524694377,0,0,0
2.302585093,10,0.524938875,0,0,0
5.991464547,7,0.517114914,0,0,0
0,2,0.002933985,0,0,0
6.43775165,10,0.284841076,0,0,0
2.995732274,6,0.52591687,0,0,0
6.43775165,10,0.284841076,0,0,0
2.995732274,8,0.526405868,0,0,0
17.97439364,4,0.493398533,0,0,0
2.995732274,3,0.526894866,0,0,0
1.609437912,3,0.527139364,0,0,0
2.995732274,10,0.527383863,0,0,0
2.995732274,8,0.527628362,0,0,0
23.2928731,7,0.494132029,0,0,0
0.693147181,2,0.528117359,0,0,0
2.197224577,5,0.455501222,0,0,0
13.86294361,8,0.259657702,0,0,0
2.995732274,8,0.528850856,0,0,0
2.772588722,10,0.529095355,0,0,0
0,3,0.007334963,0,0,0
1.386294361,12,0.529584352,0,0,0
1.791759469,8,0.529828851,0,0,0
0,3,0.007334963,0,0,0
2.772588722,12,0.530317848,0,0,0
1.386294361,8,0.530562347,0,0,0
0,2,0.002933985,0,0,0
27.72588722,10,0.381662592,0,0,0
22.18070978,10,0.241564792,0,0,0
2.995732274,8,0.531540342,0,0,0
4.828313737,6,0.263080685,0,0,0
0,6,0.53202934,0,0,0
0,3,0.007334963,0,0,0
1.791759469,11,0.532518337,0,0,0
0,3,0.034474328,0,0,0
1.791759469,11,0.533007335,0,0,0
2.302585093,11,0.533251834,0,0,0
23.2928731,7,0.494132029,0,0,0
1.386294361,2,0.533740831,0,0,0
1.609437912,8,0.53398533,0,0,0
13.86294361,8,0.259657702,0,0,0
2.995732274,11,0.534474328,0,0,0
2.995732274,10,0.534718826,0,0,0
2.079441542,4,0.534963325,0,0,0
5.991464547,10,0.535207824,0,0,0
6.907755279,9,0.503422983,0,0,0
2.197224577,10,0.535696822,0,0,0
1.386294361,5,0.53594132,0,0,0
5.375278408,12,0.522493888,0,0,0
23.2928731,7,0.494132029,0,0,0
1.386294361,3,0.536674817,0,0,0
7.167037877,10,0.536919315,0,0,0
0,4,0.262836186,0,0,0
0,5,0.537408313,0,0,0
2.995732274,13,0.537652812,0,0,0
2.302585093,9,0.537897311,0,0,0
0,3,0.007334963,0,0,0
1.609437912,9,0.538386308,0,0,1
2.302585093,7,0.538630807,0,0,0
2.302585093,9,0.538875306,0,0,1
17.97439364,4,0.493398533,0,0,0
1.386294361,2,0.539364303,0,0,0
2.995732274,8,0.539608802,0,0,0
3.295836866,2,0.499022005,0,0,0
14.97866137,11,0.19804401,0,0,0
11.98292909,9,0.198288509,0,0,0
23.2928731,7,0.494132029,0,0,0
1.386294361,3,0.540831296,0,0,0
8.987196821,7,0.520293399,0,0,0
0,3,0.007334963,0,0,0
2.302585093,11,0.541564792,0,0,0
13.86294361,8,0.259657702,0,0,0
2.995732274,12,0.54205379,0,0,0
2.995732274,8,0.542298289,0,0,0
2.995732274,11,0.542542787,0,0,0
2.995732274,9,0.542787286,0,0,0
2.995732274,11,0.543031785,0,0,0
2.995732274,9,0.543276284,0,0,0
0,3,0.000977995,0,0,0
2.772588722,12,0.530317848,0,0,0
1.386294361,7,0.54400978,0,0,0
0,9,0.046699267,0,0,0
0,3,0.007334963,0,0,0
2.302585093,7,0.544743276,0,0,0
23.2928731,7,0.494132029,0,0,0
1.386294361,3,0.545232274,0,0,0
0.693147181,4,0.545476773,0,0,0
0,5,0.537408313,0,0,0
6.907755279,9,0.503422983,0,0,0
3.218875825,6,0.546210269,0,0,0
2.995732274,10,0.546454768,0,0,0
1.791759469,6,0.546699267,0,0,0
2.995732274,13,0.546943765,0,0,0
2.995732274,11,0.547188264,0,0,0
2.197224577,10,0.535696822,0,0,0
7.167037877,4,0.547677262,0,0,0
0.693147181,8,0.54792176,0,0,0
7.167037877,4,0.547677262,0,0,0
1.386294361,8,0.548410758,0,0,0
0,3,0.007334963,0,0,0
1.791759469,10,0.548899756,0,0,0
7.167037877,4,0.547677262,0,0,0
2.995732274,12,0.549388753,0,0,0
7.167037877,4,0.547677262,0,0,0
2.302585093,11,0.549877751,0,0,1
2.995732274,12,0.550122249,0,0,0
17.97439364,4,0.493398533,0,0,0
2.995732274,3,0.550611247,0,0,0
14.97866137,11,0.19804401,0,0,0
2.995732274,9,0.551100244,0,0,0
23.2928731,7,0.494132029,0,0,0
1.609437912,3,0.551589242,0,0,0
2.772588722,5,0.551833741,0,0,0
32.95305501,9,0.219315403,0,0,0
0,3,0.007334963,0,0,0
24.9532985,9,0.00195599,0,0,0
5.991464547,10,0.552811736,0,0,0
17.97439364,10,0.3599022,0,0,0
1.791759469,5,0.553300733,0,0,0
16.11809565,9,0.273594132,0,0,0
2.302585093,10,0.553789731,0,0,0
0,2,0.002933985,0,0,0
5.991464547,12,0.554278729,0,0,0
2.772588722,5,0.551833741,0,0,0
0,8,0.00391198,0,0,0
2.995732274,10,0.555012225,0,0,0
2.995732274,7,0.555256724,0,0,0
22.18070978,10,0.241564792,0,0,0
0,3,0.555745721,0,0,1
2.995732274,8,0.55599022,0,0,0
0,2,0.002933985,0,0,0
2.302585093,8,0.556479218,0,0,0
0,3,0.384352078,0,0,0
2.079441542,5,0.46405868,0,0,0
2.995732274,7,0.557212714,0,0,0
0,3,0.111002445,0,0,0
0,3,0.003178484,0,0,0
0.693147181,4,0.55794621,0,0,0
0,4,0.062347188,0,0,0
0,3,0.003178484,0,0,0
48.52030264,6,0.011246944,0,0,0
0,2,0.035696822,0,0,0
17.91759469,7,0.005867971,0,0,0
0,2,0.006112469,0,0,0
20.97012591,9,0.157212714,0,0,0
0,1,0,0,0,0
0,6,0.560146699,0,0,0
0,8,0.24205379,0,0,0
0,5,0.560635697,0,0,0
0,3,0.115403423,0,0,0
0,2,0.08801956,0,0,0
0,4,0.02591687,0,0,0
0,7,0.139364303,0,0,0
0,2,0.002933985,0,0,0
0,3,0.003178484,0,0,0
2.995732274,10,0.562347188,0,0,0
2.079441542,4,0.562591687,0,0,0
0,2,0.002933985,0,0,0
2.772588722,9,0.047677262,0,0,0
0,2,0.002933985,0,0,0
37.42994775,11,0.004889976,0,0,0
22.18070978,10,0.241564792,0,0,0
0,1,0,0,0,0
0.693147181,7,0.564303178,0,0,0
0,2,0.002933985,0,0,0
5.545177444,8,0.461858191,0,0,0
0,4,0.014425428,0,0,0
0,3,0.003178484,0,0,0
0,9,0.019070905,0,0,0
0,10,0.212958435,0,0,0
0,4,0.06992665,0,0,0
0,2,0.08801956,0,0,0
2.772588722,8,0.334963325,0,0,0
0,2,0.011491443,0,0,0
0,5,0.566992665,0,0,0
0,2,0.006112469,0,0,0
1.386294361,4,0.567481663,0,0,0
0,4,0.278484108,0,0,0
0,1,0.002444988,0,0,0
2.995732274,14,0.568215159,0,0,0
0,3,0.007334963,0,0,0
2.302585093,4,0.568704156,0,0,0
0,4,0.568948655,0,0,0
0,2,0.002933985,0,0,0
37.42994775,11,0.004889976,0,0,0
22.18070978,10,0.241564792,0,0,0
0,3,0.034474328,0,0,0
2.079441542,4,0.562591687,0,0,0
0,2,0.002933985,0,0,0
5.991464547,8,0.471149144,0,0,0
0,3,0.007334963,0,0,0
1.791759469,10,0.571149144,0,0,1
0,2,0.002933985,0,0,0
11.51292547,8,0.468948655,0,0,0
0,2,0.006112469,0,0,0
2.197224577,10,0.572127139,0,0,0
0,7,0.572371638,0,0,1
23.2928731,6,0.20806846,0,0,0
0,3,0.111002445,0,0,0
0,1,0.002444988,0,0,0
1.609437912,10,0.573349633,0,0,1
0,3,0.000977995,0,0,0
48.52030264,6,0.011246944,0,0,0
2.302585093,13,0.57408313,0,0,0
0,3,0.034474328,0,0,0
0,9,0.019070905,0,0,0
23.2928731,6,0.20806846,0,0,0
0,3,0.208312958,0,0,0
0,2,0.08801956,0,0,0
0,5,0.224449878,0,0,0
0,4,0.127872861,0,0,0
2.995732274,7,0.57603912,0,0,0
1.791759469,7,0.576283619,0,0,0
0,2,0.002933985,0,0,0
2.995732274,6,0.576772616,0,0,0
0,3,0.120537897,0,0,0
1.386294361,6,0.05599022,0,0,0
0.693147181,6,0.577506112,0,0,0
1.386294361,4,0.577750611,0,0,0
0,4,0.062347188,0,0,0
17.97439364,8,0.021760391,0,0,0
0,3,0.208312958,0,0,0
1.386294361,6,0.578728606,0,0,0
1.386294361,5,0.484352078,0,0,0
0,2,0.232518337,0,0,0
0,5,0.227383863,0,0,0
0,4,0.062347188,0,0,0
0,4,0.131295844,0,0,0
23.2928731,6,0.20806846,0,0,0
0,3,0.002200489,0,0,0
0.693147181,10,0.580684597,0,0,0
0.693147181,9,0.580929095,0,0,0
0,2,0.006112469,0,0,0
2.995732274,11,0.581418093,0,0,0
0,4,0.206601467,0,0,0
2.995732274,10,0.58190709,0,0,0
0,2,0.011491443,0,0,0
0,3,0.003178484,0,0,0
2.302585093,8,0.582640587,0,0,0
1.386294361,4,0.582885086,0,0,0
0,4,0.012469438,0,0,0
4.852030264,6,0.283863081,0,0,0
0.693147181,7,0.583618582,0,0,0
2.995732274,3,0.583863081,0,0,0
0,1,0.239119804,0,0,0
3.583518938,9,0.524694377,0,0,0
0,2,0.002933985,0,0,0
37.42994775,11,0.004889976,0,0,0
22.18070978,10,0.241564792,0,0,0
0,1,0.239119804,0,0,0
5.545177444,14,0.294132029,0,0,0
0,2,0.002933985,0,0,0
37.42994775,11,0.004889976,0,0,0
22.18070978,10,0.241564792,0,0,0
0,1,0.239119804,0,0,0
0,4,0.586797066,0,0,0
37.42994775,11,0.004889976,0,0,0
2.302585093,10,0.587286064,0,0,0
0,4,0.206112469,0,0,0
0,2,0.077261614,0,0,0
5.991464547,12,0.554278729,0,0,0
11.51292547,13,0.141564792,0,0,0
0,5,0.056968215,0,0,0
23.2928731,6,0.20806846,0,0,0
0,4,0.230562347,0,0,0
1.386294361,8,0.589242054,0,0,0
0,2,0.011491443,0,0,0
0,1,0.002444988,0,0,0
2.302585093,10,0.58997555,0,0,0
1.386294361,4,0.590220049,0,0,0
0,2,0.112469438,0,0,0
0,4,0.062347188,0,0,0
11.51292547,8,0.468948655,0,0,0
0,5,0.560635697,0,0,0
1.386294361,7,0.591442543,0,0,0
0,1,0.002444988,0,0,0
2.197224577,6,0.59193154,0,0,0
0,4,0.568948655,0,0,0
0,2,0.002933985,0,0,0
0,4,0.278484108,0,0,0
0,3,0.007334963,0,0,0
2.995732274,3,0.593154034,0,0,0
2.197224577,10,0.572127139,0,0,0
0,3,0.003178484,0,0,0
0,4,0.02396088,0,0,0
2.079441542,6,0.199266504,0,0,0
2.302585093,9,0.594376528,0,0,0
0,3,0.034474328,0,0,0
1.386294361,4,0.594865526,0,0,0
0,2,0.002933985,0,0,0
0,3,0.003178484,0,0,0
23.2928731,6,0.20806846,0,0,0
0,5,0.560635697,0,0,0
1.386294361,11,0.59608802,0,0,0
0,2,0.08801956,0,0,0
4.605170186,6,0.596577017,0,0,0
0,4,0.150855746,0,0,0
2.995732274,7,0.597066015,0,0,0
0,3,0.120537897,0,0,0
0,7,0.18190709,0,0,0
2.995732274,10,0.597799511,0,0,0
0,4,0.062347188,0,0,0
0,4,0.598288509,0,0,0
0,4,0.230562347,0,0,0
17.91759469,7,0.005867971,0,0,0
0,2,0.006112469,0,0,0
20.97012591,9,0.157212714,0,0,0
0,2,0.015403423,0,0,0
0,5,0.599755501,0,0,0
0,2,0.002933985,0,0,0
2.995732274,7,0.600244499,0,0,0
1.791759469,8,0.600488998,0,0,0
2.995732274,4,0.600733496,0,0,0
0,3,0.003178484,0,0,0
0,5,0.128117359,0,0,0
23.2928731,6,0.20806846,0,0,0
0,5,0.276528117,0,0,0
0,3,0.208312958,0,0,0
0,2,0.08801956,0,0,0
2.995732274,8,0.602444988,0,0,0
0,2,0.070171149,0,0,0
0,3,0.003178484,0,0,0
2.772588722,9,0.047677262,0,0,0
2.772588722,6,0.603422983,0,0,0
0,2,0.006601467,0,0,0
0,4,0.206601467,0,0,0
2.995732274,13,0.604156479,0,0,0
1.609437912,6,0.604400978,0,0,0
0,8,0.009046455,0,0,0
0,3,0.000977995,0,0,0
0,3,0.003178484,0,0,0
1.386294361,4,0.594865526,0,0,0
0,2,0.002933985,0,0,0
1.791759469,7,0.605867971,0,0,0
0,2,0.016136919,0,0,0
0,3,0.208312958,0,0,0
1.791759469,6,0.606601467,0,0,0
11.51292547,8,0.468948655,0,0,0
0,2,0.006112469,0,0,0
1.386294361,7,0.591442543,0,0,1
0,3,0.003178484,0,0,0
0,11,0.607823961,0,0,0
0,3,0.007334963,0,0,0
0,8,0.608312958,0,0,0
2.302585093,7,0.608557457,0,0,0
0,2,0.070171149,0,0,0
2.995732274,6,0.609046455,0,0,0
0,3,0.609290954,0,0,0
2.302585093,11,0.609535452,0,0,0
0,4,0.127872861,0,0,0
2.772588722,5,0.551833741,0,0,0
8.987196821,7,0.004400978,0,0,0
0,4,0.586797066,0,0,0
23.2928731,6,0.20806846,0,0,1
0,3,0.002200489,0,0,0
0,4,0.100733496,0,0,0
17.91759469,7,0.005867971,0,0,0
0,2,0.011491443,0,0,0
0,5,0.074572127,0,0,0
6.907755279,8,0.3200489,0,0,0
0,6,0.373349633,0,0,0
0,2,0.011491443,0,0,0
0,3,0.003178484,0,0,0
0,4,0.613202934,0,0,0
0,2,0.006601467,0,0,0
0,2,0.011491443,0,0,0
0,1,0.002444988,0,0,0
2.302585093,10,0.614180929,0,0,0
14.97866137,5,0.012224939,0,0,0
11.51292547,13,0.141564792,0,0,0
0,5,0.056968215,0,0,0
23.2928731,6,0.20806846,0,0,0
0,3,0.208312958,0,0,1
0,2,0.08801956,0,0,0
3.218875825,7,0.615892421,0,0,0
0,2,0.006601467,0,0,0
2.302585093,5,0.616381418,0,0,0
0,4,0.127872861,0,0,0
0,4,0.150855746,0,0,0
2.995732274,10,0.617114914,0,0,0
0,3,0.034474328,0,0,0
0,4,0.143765281,0,0,0
2.995732274,8,0.617848411,0,0,0
2.302585093,9,0.61809291,0,0,0
4.158883083,4,0.262591687,0,0,0
0,1,0.239119804,0,0,0
5.991464547,10,0.552811736,0,0,0
4.605170186,12,0.619070905,0,0,0
0,6,0.373349633,0,0,0
5.991464547,10,0.619559902,0,0,0
0,2,0.006601467,0,0,0
2.995732274,16,0.6200489,0,0,0
0,1,0.239119804,0,0,0
5.991464547,8,0.500244499,0,0,0
0,3,0.007334963,0,0,0
17.70381704,6,0.290709046,0,0,0
22.18070978,10,0.241564792,0,0,0
0,1,0.239119804,0,0,0
2.772588722,8,0.451589242,0,0,0
9.210340372,11,0.317603912,0,0,0
0,2,0.015403423,0,0,0
0,3,0.009290954,0,0,0
0.693147181,5,0.622738386,0,0,0
0,5,0.251344743,0,0,0
0,2,0.035696822,0,0,0
0,2,0.014669927,0,0,1
2.302585093,6,0.623716381,0,0,0
48.52030264,6,0.011246944,0,0,1
0,2,0.004645477,0,0,0
37.42994775,11,0.004889976,0,0,0
4.828313737,11,0.624694377,0,0,0
0,5,0.00806846,0,0,1
0,2,0.004645477,0,0,0
0,3,0.003178484,0,0,0
17.97439364,10,0.280929095,0,0,0
8.987196821,9,0.338630807,0,0,0
0,3,0.120537897,0,0,0
0,3,0.003178484,0,0,0
0,5,0.074572127,0,0,0
0,3,0.129584352,0,0,0
23.2928731,6,0.20806846,0,0,0
0,3,0.002200489,0,0,0
0,3,0.115403423,0,0,0
1.386294361,8,0.589242054,0,0,0
0,2,0.011491443,0,0,0
0,3,0.003178484,0,0,0
5.991464547,11,0.137897311,0,0,0
0,3,0.034474328,0,0,0
37.42994775,11,0.004889976,0,0,0
4.828313737,11,0.624694377,0,0,0
48.52030264,6,0.011246944,0,0,0
0,2,0.035696822,0,0,0
17.91759469,7,0.005867971,0,0,0
0,2,0.011491443,0,0,0
0,3,0.003178484,0,0,0
0,5,0.01198044,0,0,0
6.907755279,8,0.414425428,0,0,0
14.97866137,5,0.012224939,0,0,0
11.51292547,13,0.141564792,0,0,0
0,2,0.016136919,0,0,0
3.218875825,7,0.615892421,0,0,0
0,3,0.003178484,0,0,0
17.97439364,10,0.280929095,0,0,0
8.987196821,9,0.338630807,0,0,0
0.693147181,6,0.633007335,0,0,0
0,3,0.000977995,0,0,0
0,3,0.171882641,0,0,0
0,3,0.181173594,0,0,0
0,2,0.011491443,0,0,1
0,4,0.131295844,0,0,0
5.991464547,12,0.634474328,0,0,0
2.302585093,9,0.634718826,0,0,0
4.852030264,6,0.283863081,0,0,0
0,2,0.011491443,0,0,0
0,4,0.002689487,0,0,0
1.386294361,2,0.539364303,0,0,0
0,8,0.009046455,0,0,0
0,2,0.016136919,0,0,0
1.791759469,4,0.636430318,0,0,0
5.991464547,8,0.636674817,0,0,0
0,2,0.004645477,0,0,1
32.95305501,8,0.449633252,0,0,0
0,3,0.007334963,0,0,0
17.70381704,6,0.290709046,0,0,0
11.09035489,10,0.202689487,0,0,0
0,3,0.007334963,0,0,0
0,2,0.004645477,0,0,0
14.55609079,8,0.202933985,0,0,0
9.210340372,11,0.317603912,0,0,1
0.693147181,3,0.639119804,0,0,0
2.995732274,11,0.639364303,0,0,0
0,3,0.007334963,0,0,0
2.995732274,14,0.639853301,0,0,0
0,2,0.002933985,0,0,0
2.995732274,7,0.640342298,0,0,0
0,4,0.012469438,0,0,0
1.098612289,6,0.640831296,0,0,0
0,2,0.035696822,0,0,0
0,9,0.415647922,0,0,0
0,2,0.011491443,0,0,0
0,5,0.566992665,0,0,0
0,2,0.006112469,0,0,0
1.386294361,6,0.642298289,0,0,0
5.493061443,5,0.098777506,0,0,0
2.772588722,7,0.404156479,0,0,0
2.995732274,8,0.643031785,0,0,0
2.995732274,8,0.643276284,0,0,1
0,2,0.006601467,0,0,0
0,2,0.006112469,0,0,0
1.386294361,4,0.567481663,0,0,0
2.302585093,7,0.644254279,0,0,0
1.609437912,8,0.644498778,0,0,0
0,2,0.002933985,0,0,0
0,4,0.131295844,0,0,0
5.375278408,7,0.295599022,0,0,0
0,2,0.015403423,0,0,0
1.386294361,11,0.645721271,0,0,0
3.583518938,7,0.478239609,0,0,0
0,3,0.208312958,0,0,0
0,2,0.08801956,0,0,0
0,4,0.150855746,0,0,1
1.609437912,8,0.646943765,0,0,0
0,4,0.127872861,0,0,0
0,4,0.131295844,0,0,0
32.95305501,9,0.219315403,0,0,0
0,4,0.143520782,0,0,0
0,4,0.127872861,0,0,0
5.375278408,7,0.409046455,0,0,0
0,4,0.012469438,0,0,0
0,3,0.111002445,0,0,0
2.995732274,11,0.649144254,0,0,1
0,3,0.000977995,0,0,0
0,3,0.009290954,0,0,0
4.828313737,6,0.479217604,0,0,0
0,2,0.002933985,0,0,0
0,3,0.003178484,0,0,0
37.42994775,11,0.004889976,0,0,0
16.11809565,9,0.273594132,0,0,0
0,2,0.015403423,0,0,0
2.302585093,10,0.651344743,0,0,0
1.386294361,3,0.389486553,0,0,0
0,2,0.016136919,0,0,0
1.386294361,9,0.231295844,0,0,0
3.583518938,8,0.414180929,0,0,0
32.95305501,9,0.219315403,0,0,0
0,3,0.000977995,0,0,0
2.995732274,9,0.653056235,0,0,0
0,3,0.007334963,0,0,0
0,2,0.016136919,0,0,0
2.995732274,9,0.653789731,0,0,1
0,4,0.062347188,0,0,1
4.852030264,9,0.054278729,0,0,0
17.97439364,9,0.054523227,0,0,0
4.828313737,4,0.054767726,0,0,0
5.991464547,7,0.655012225,0,0,0
0,3,0.003178484,0,0,1
5.493061443,9,0.397555012,0,0,0
0,2,0.002933985,0,0,0
0,3,0.003178484,0,0,0
8.987196821,11,0.425427873,0,0,0
6.907755279,16,0.425672372,0,0,0
0,3,0.007334963,0,0,0
27.72588722,10,0.381662592,0,0,0
17.97439364,10,0.3599022,0,0,0
0,2,0.232518337,0,0,0
8.987196821,9,0.442542787,0,0,0
0,3,0.003178484,0,0,0
5.991464547,10,0.619559902,0,0,0
27.63102112,8,0.27408313,0,0,0
0,2,0.077261614,0,0,0
0,2,0.014180929,0,0,0
0,2,0.035696822,0,0,0
4.605170186,12,0.659413203,0,0,0
4.605170186,6,0.596577017,0,0,0
0,2,0.011491443,0,0,0
0,3,0.003178484,0,0,0
37.42994775,11,0.004889976,0,0,0
4.828313737,11,0.624694377,0,0,0
5.991464547,8,0.660880196,0,0,0
0,8,0.024694377,0,0,0
0,3,0.009290954,0,0,0
5.991464547,14,0.477506112,0,0,0
2.302585093,4,0.661858191,0,0,0
2.302585093,8,0.662102689,0,0,0
0,2,0.006112469,0,0,0
0,3,0.003178484,0,0,0
27.72588722,10,0.381662592,0,0,0
27.63102112,8,0.27408313,0,0,0
0,4,0.663325183,0,0,0
2.995732274,19,0.663569682,0,0,0
0,3,0.034474328,0,0,0
1.609437912,6,0.66405868,0,0,0
0,3,0.208312958,0,0,0
0,4,0.336674817,0,0,0
0,4,0.259168704,0,0,0
2.302585093,11,0.665036675,0,0,0
0,2,0.011491443,0,0,1
0,3,0.003178484,0,0,1
2.302585093,11,0.665770171,0,0,0
0,3,0.120537897,0,0,0
0,2,0.016136919,0,0,0
5.375278408,9,0.119559902,0,0,0
0,1,0.002444988,0,0,0
2.995732274,9,0.666992665,0,0,0
0,2,0.004645477,0,0,0
27.72588722,10,0.381662592,0,0,0
37.42994775,11,0.004889976,0,0,0
0,2,0.011491443,0,0,0
5.375278408,9,0.03202934,0,0,0
3.218875825,5,0.668459658,0,0,0
7.167037877,10,0.536919315,0,0,0
37.42994775,11,0.004889976,0,0,0
0,2,0.035696822,0,0,0
0,1,0.002444988,0,0,0
27.63102112,8,0.27408313,0,0,1
0,4,0.127872861,0,0,0
0,7,0.04596577,0,0,0
5.991464547,11,0.097066015,0,0,0
0,4,0.206112469,0,0,0
0,2,0.077261614,0,0,0
0.693147181,5,0.671149144,0,0,0
2.772588722,10,0.529095355,0,0,0
0,2,0.002933985,0,0,0
11.09035489,10,0.202689487,0,0,0
0,6,0.672127139,0,0,0
0,3,0.007334963,0,0,0
2.302585093,7,0.672616137,0,0,0
2.995732274,9,0.672860636,0,0,0
0,4,0.309290954,0,0,0
0,5,0.309535452,0,0,0
0,2,0.002933985,0,0,0
2.995732274,12,0.673838631,0,0,0
2.079441542,4,0.203422983,0,0,0
0,8,0.009046455,0,0,1
0,3,0.171882641,0,0,0
0,4,0.02396088,0,0,0
0,9,0.185330073,0,0,0
0,3,0.000977995,0,0,0
0,2,0.013447433,0,0,0
0,2,0.035696822,0,0,1
2.302585093,8,0.67603912,0,0,0
0,2,0.002933985,0,0,0
11.98292909,9,0.52200489,0,0,0
0,4,0.012469438,0,0,0
0,6,0.245476773,0,0,0
0,2,0.013447433,0,0,0
0,2,0.006112469,0,0,0
0.693147181,4,0.677750611,0,0,0
0,4,0.127872861,0,0,0
0,4,0.259168704,0,0,0
0.693147181,7,0.678484108,0,0,0
0,2,0.002933985,0,0,0
37.42994775,11,0.004889976,0,0,0
24.9532985,9,0.00195599,0,0,0
2.772588722,5,0.679462103,0,0,0
0,4,0.262836186,0,0,0
4.828313737,6,0.263080685,0,0,0
2.302585093,10,0.680195599,0,0,0
2.995732274,13,0.680440098,0,0,0
1.791759469,5,0.680684597,0,0,0
0,2,0.011491443,0,0,0
0,1,0.002444988,0,0,0
0.693147181,7,0.681418093,0,0,0
0,3,0.007334963,0,0,0
0,4,0.68190709,0,0,0
1.386294361,4,0.582885086,0,0,0
0,3,0.034474328,0,0,0
0,3,0.181173594,0,0,0
0,2,0.002933985,0,0,0
4.605170186,4,0.436674817,0,0,0
24.9532985,9,0.00195599,0,0,0
0,2,0.035696822,0,0,0
0,7,0.480929095,0,0,0
1.791759469,10,0.684107579,0,0,0
4.828313737,6,0.479217604,0,0,0
0,2,0.011491443,0,0,0
0,1,0.002444988,0,0,0
48.52030264,6,0.011246944,0,0,0
0,3,0.000977995,0,0,0
20.97012591,9,0.157212714,0,0,0
0,8,0.009046455,0,0,0
0,2,0.016136919,0,0,0
0,4,0.100733496,0,0,0
8.987196821,9,0.442542787,0,0,0
0,4,0.278484108,0,0,0
0,2,0.011491443,0,0,0
1.791759469,5,0.687286064,0,0,0
0,2,0.002933985,0,0,0
0,3,0.003178484,0,0,0
27.72588722,10,0.381662592,0,0,0
27.63102112,8,0.27408313,0,0,0
0,7,0.139364303,0,0,0
0,4,0.598288509,0,0,0
0,4,0.115647922,0,0,0
2.302585093,5,0.689242054,0,0,0
14.55609079,8,0.202933985,0,0,0
11.98292909,9,0.52200489,0,0,0
2.302585093,3,0.68997555,0,0,0
2.995732274,9,0.690220049,0,0,0
0,3,0.007334963,0,0,0
2.995732274,8,0.690709046,0,0,0
2.995732274,6,0.690953545,0,0,0
0,1,0,0,0,0
0.693147181,3,0.691442543,0,0,0
0,5,0.217848411,0,0,0
0,2,0.011491443,0,0,1
0,1,0.002444988,0,0,1
48.52030264,6,0.011246944,0,0,0
0,5,0.00806846,0,0,0
0,2,0.004645477,0,0,0
0,7,0.04596577,0,0,0
0,10,0.212958435,0,0,0
0,2,0.035696822,0,0,0
0,2,0.006112469,0,0,0
0,7,0.694132029,0,0,0
5.545177444,8,0.461858191,0,0,0
2.995732274,10,0.694621027,0,0,0
0,1,0,0,0,0
0.693147181,7,0.695110024,0,0,0
0,2,0.002933985,0,0,0
1.791759469,13,0.695599022,0,0,0
5.493061443,5,0.098777506,0,0,0
0,3,0.003178484,0,0,0
0,9,0.019070905,0,0,0
1.386294361,5,0.696577017,0,0,0
0,5,0.696821516,0,0,0
0,8,0.697066015,0,0,1
0,5,0.063814181,0,0,0
2.995732274,8,0.697555012,0,0,0
2.995732274,12,0.697799511,0,0,0
23.96585819,4,0.69804401,0,0,0
5.375278408,3,0.698288509,0,0,1
2.995732274,12,0.698533007,0,0,0
0,3,0.007334963,0,0,0
2.079441542,10,0.295354523,0,0,0
0,2,0.002933985,0,0,0
